﻿TreeNumber,Species,City,Longitude,Latitude,Tract
2019070102,Cercis occidentalis,Long Beach,-118.197683,33.866373,6037570402
2019070104,Cercis occidentalis,Long Beach,-118.197753,33.866394,6037570402
2019070302,Lagerstroemia indica,Long Beach,-118.108706,33.772463,6037577602
2019070201,Liriodendron tulipifera,Long Beach,-118.170245,33.784482,6037575202
2019102901,Jacaranda mimosifolia,Long Beach,-118.10633,33.769082,6037577602
2019102902,Jacaranda mimosifolia,Long Beach,-118.10632,33.769121,6037577602
2019102905,Pinus canariensis,Long Beach,-118.107201,33.768761,6037577602
2019102909,Pinus canariensis,Long Beach,-118.108501,33.808171,6037577602
2019102911,Ulmus parvifolia,Long Beach,-118.108851,33.76976,6037577602
2019102912,Ulmus parvifolia,Long Beach,-118.108881,33.76999,6037577602
2019102914,Ulmus parvifolia,Long Beach,-118.108991,33.76994,6037577602
2019102915,Ulmus parvifolia,Long Beach,-118.109021,33.76991,6037577602
2019102917,Ulmus parvifolia,Long Beach,-118.108901,33.77043,6037577602
2019102918,Ulmus parvifolia,Long Beach,-118.108991,33.77058,6037577602
2019102919,Ulmus parvifolia,Long Beach,-118.108919,33.77054,6037577602
2019102921,Tabebuia avellanedae,Long Beach,-118.108901,33.77146,6037577602
2019102922,Pistacia chinensis,Long Beach,-118.109931,33.76931,6037577602
2019102925,Pistacia chinensis,Long Beach,-118.109791,33.76985,6037577602
2019102927,Pistacia chinensis,Long Beach,-118.109911,33.76974,6037577602
2019102931,Pistacia chinensis,Long Beach,-118.109861,33.770297,6037577602
2019102933,Pistacia chinensis,Long Beach,-118.109861,33.77059,6037577602
2019102935,Pistacia chinensis,Long Beach,-118.109891,33.77149,6037577602
2019102938,Jacaranda mimosifolia,Long Beach,-118.109141,33.768831,6037577602
2019102939,Jacaranda mimosifolia,Long Beach,-118.108581,33.768851,6037577602
2019102941,Jacaranda mimosifolia,Long Beach,-118.107841,33.768651,6037577602
2019102942,Jacaranda mimosifolia,Long Beach,-118.107661,33.768521,6037577602
2019102946,Geijera parviflora,Long Beach,-118.106711,33.771831,6037577602
2019102302,Podocarpus macrophyllus,Long Beach,-118.209611,33.78199,6037980034
2019102303,Podocarpus macrophyllus,Long Beach,-118.209611,33.78202,6037980035
2019102304,Podocarpus macrophyllus,Long Beach,-118.209519,33.782041,6037980036
2019102305,Podocarpus macrophyllus,Long Beach,-118.209591,33.782161,6037980037
2019102306,Podocarpus macrophyllus,Long Beach,-118.209511,33.782361,6037980038
2019103006,Bauhinia blakeana,Long Beach,-118.177201,33.766121,6037576601
2019103008,Bauhinia blakeana,Long Beach,-118.177241,33.766641,6037576601
2019103017,Ginkgo Biloba,Long Beach,-118.180521,33.768011,6037576601
2019103022,Tabebuia avellanedae,Long Beach,-118.175561,33.765951,6037576601
2019103023,Lagerstroemia indica,Long Beach,-118.182241,33.767541,6037576601
2019103027,Lagerstroemia indica,Long Beach,-118.179751,33.767061,6037576601
2019103028,Lagerstroemia indica,Long Beach,-118.179641,33.767041,6037576601
2019103029,Lagerstroemia indica,Long Beach,-118.179571,33.767221,6037576601
2019103030,Lagerstroemia indica,Long Beach,-118.179711,33.767221,6037576601
2019103032,Lagerstroemia indica,Long Beach,-118.179321,33.767151,6037576601
2019103034,Lagerstroemia indica,Long Beach,-118.178091,33.766991,6037576601
2019103037,Lagerstroemia indica,Long Beach,-118.176831,33.76681,6037576601
2019103043,Lophostemon confertus,Long Beach,-118.181512,33.768585,6037576601
2019103047,Lophostemon confertus,Long Beach,-118.180421,33.768491,6037576601
2019103048,Lophostemon confertus,Long Beach,-118.180031,33.768361,6037576601
2019103055,Lophostemon confertus,Long Beach,-118.177261,33.767971,6037576601
2019103056,Lophostemon confertus,Long Beach,-118.177191,33.767961,6037576601
2019103057,Lophostemon confertus,Long Beach,-118.177121,33.767941,6037576601
2019111601,Arbutus unedo,Long Beach,-118.208002,33.874692,6037570403
2019111602,Arbutus unedo,Long Beach,-118.208006,33.874763,6037570403
2019111604,Arbutus unedo,Long Beach,-118.208011,33.874871,6037570403
2019111608,Arbutus unedo,Long Beach,-118.207913,33.876785,6037570403
2019111609,Arbutus unedo,Long Beach,-118.208005,33.876712,6037570403
2019111613,Arbutus unedo,Long Beach,-118.207878,33.878393,6037570403
2019111616,Arbutus unedo,Long Beach,-118.208031,33.878859,6037570403
2019111618,Arbutus unedo,Long Beach,-118.208144,33.878955,6037570403
2019111620,Arbutus unedo,Long Beach,-118.208261,33.879745,6037570403
2019111622,Arbutus unedo,Long Beach,-118.206029,33.879759,6037570403
2019111623,Arbutus unedo,Long Beach,-118.206219,33.879852,6037570403
2019111624,Arbutus unedo,Long Beach,-118.205994,33.879901,6037570403
2019111627,Arbutus unedo,Long Beach,-118.206047,33.880103,6037570403
2019111631,Arbutus unedo,Long Beach,-118.206615,33.879753,6037570403
2019111634,Lagerstroemia indica,Long Beach,-188.204934,33.877641,6037570403
2019111638,Lagerstroemia indica,Long Beach,-118.205548,33.877551,6037570403
2019111641,Lagerstroemia indica,Long Beach,-118.205869,33.877758,6037570403
2019111642,Lagerstroemia indica,Long Beach,-118.205679,33.877949,6037570403
2019111646,Lagerstroemia indica,Long Beach,-118.205968,33.877637,6037570403
2019111647,Lagerstroemia indica,Long Beach,-118.206041,33.877762,6037570403
2019111650,Lagerstroemia indica,Long Beach,-118.206396,33.876886,6037570403
2019111652,Lagerstroemia indica,Long Beach,-118.207691,33.876883,6037570403
2019111656,Ulmus parvifolia,Long Beach,-118.206649,33.875951,6037570403
2019111660,Ulmus parvifolia,Long Beach,-118.205959,33.875239,6037570403
2019111661,Ulmus parvifolia,Long Beach,-118.206271,33.875237,6037570403
2019111662,Ulmus parvifolia,Long Beach,-118.206341,33.875237,6037570403
2019122106,Tabebuia avellanedae,Long Beach,-118.175921,33.845224,6037571503
2019122107,Tabebuia avellanedae,Long Beach,-118.175935,33.845341,6037571503
2019122109,Tabebuia avellanedae,Long Beach,-118.176072,33.845347,6037571503
2019122113,Tabebuia avellanedae,Long Beach,-118.175959,33.845617,6037571503
2019122114,Tabebuia avellanedae,Long Beach,-118.175966,33.845663,6037571503
2019122117,Tabebuia avellanedae,Long Beach,-118.175995,33.845928,6037571503
2019122118,Tabebuia avellanedae,Long Beach,-118.176139,33.846054,6037571503
2019122119,Tabebuia avellanedae,Long Beach,-118.176145,33.846105,6037571503
2019122120,Tabebuia avellanedae,Long Beach,-118.176161,33.846344,6037571503
2019122121,Lagerstroemia indica,Long Beach,-118.175075,33.844272,6037571503
2019122123,Lagerstroemia indica,Long Beach,-118.175087,33.844392,6037571503
2019122124,Lagerstroemia indica,Long Beach,-118.175093,33.844439,6037571503
2019122126,Lagerstroemia indica,Long Beach,-118.175107,33.844581,6037571503
2019122127,Lagerstroemia indica,Long Beach,-118.175132,33.844811,6037571503
2019122137,Cercis occidentalis,Long Beach,-118.175521,33.846523,6037571503
2019122141,Cercis occidentalis,Long Beach,-118.175063,33.84631,6037571503
2019122142,Cercis occidentalis,Long Beach,-118.174993,33.846311,6037571503
2019122146,Cercis occidentalis,Long Beach,-118.174573,33.846308,6037571503
2019122704,Geijera parviflora,Long Beach,-118.107981,33.770004,6037577602
2019122705,Geijera parviflora,Long Beach,-118.107982,33.770031,6037577602
2019100704,Lagerstroemia indica,Long Beach,-118.076472,33.820472,6037555202
2019102102,Cassia leptophylla,Long Beach,-118.132068,33.814567,6037574100
2019102401,Schinus molle,Long Beach,-118.101433,33.828175,6037573700
2019111805,Cassia leptophylla,Long Beach,-118.201374,33.821875,6037572100
2019100901,Citrus sinensis,Long Beach,-118.184057,33.794599,6037573202
2019101401,Citrus limon,Long Beach,-118.151205,33.784985,6037575103
2019101402,Citrus sinensis,Long Beach,-118.201215,33.803347,6037573100
2019101403,Citrus limon,Long Beach,-118.179252,33.857149,6037570601
2019102903,Persea americana,Long Beach,-118.183131,33.856382,6037570304
2019103101,Prunus persica,Long Beach,-118.175441,33.855339,6037570602
2019103103,Persea americana,Long Beach,-118.198234,33.845121,6037571701
2020012501,Lagerstroemia indica,Long Beach,-118.09214,33.81093,6037574000
2020012503,Lagerstroemia indica,Long Beach,-118.092302,33.814113,6037574000
2020012504,Lagerstroemia indica,Long Beach,-118.092472,33.814707,6037574000
2020012505,Lagerstroemia indica,Long Beach,-118.092363,33.815357,6037574000
2020012506,Lagerstroemia indica,Long Beach,-118.092363,33.815421,6037574000
2020012507,Lagerstroemia indica,Long Beach,-118.092412,33.816368,6037574000
2020012509,Lagerstroemia indica,Long Beach,-118.092589,33.817023,6037574000
2020012513,Celtis sinensis,Long Beach,-118.095673,33.811116,6037574000
2020012519,Celtis sinensis,Long Beach,-118.095647,33.817474,6037574000
2020012521,Ulmus parvifolia,Long Beach,-118.094364,33.814619,6037574000
2020012522,Ulmus parvifolia,Long Beach,-118.093926,33.814614,6037574000
2020012524,Lagerstroemia indica,Long Beach,-118.093147,33.811077,6037574000
2020012533,Lagerstroemia indica,Long Beach,-118.094825,33.813903,6037574000
2020012538,Lagerstroemia indica,Long Beach,-118.094334,33.815906,6037574000
2020012541,Lagerstroemia indica,Long Beach,-118.092783,33.816007,6037574000
2020012542,Lagerstroemia indica,Long Beach,-118.092698,33.816008,6037574000
2020012544,Lagerstroemia indica,Long Beach,-118.095209,33.817312,6037574000
2020012545,Ulmus parvifolia,Long Beach,-118.095051,33.818016,6037574000
2020012547,Ulmus parvifolia,Long Beach,-118.094881,33.818016,6037574000
2020012549,Ulmus parvifolia,Long Beach,-118.094137,33.818018,6037574000
2020012556,Ulmus parvifolia,Long Beach,-118.096191,33.814503,6037574000
2020012564,Ulmus parvifolia,Long Beach,-118.096495,33.817048,6037574000
2020012565,Ulmus parvifolia,Long Beach,-118.096228,33.818711,6037574000
2020012567,Ulmus parvifolia,Long Beach,-118.096372,33.813041,6037574000
2020022201,Celtis occidentalis,Long Beach,-118.213654,33.819353,6037572301
2020022203,Celtis occidentalis,Long Beach,-118.213537,33.819781,6037572301
2020022207,Celtis occidentalis,Long Beach,-118.213537,33.820363,6037572301
2020022208,Celtis occidentalis,Long Beach,-118.213524,33.820498,6037572301
2020022209,Celtis occidentalis,Long Beach,-118.213655,33.820586,6037572301
2020022212,Celtis occidentalis,Long Beach,-118.213533,33.821718,6037572301
2020022215,Chitalpa tashkentensis,Long Beach,-118.212828,33.819259,6037572301
2020022217,Chitalpa tashkentensis,Long Beach,-118.212708,33.820886,6037572301
2020022219,Chitalpa tashkentensis,Long Beach,-118.212709,33.821951,6037572301
2020022220,Chitalpa tashkentensis,Long Beach,-118.212711,33.822111,6037572301
2020022221,Podocarpus macrophyllus,Long Beach,-118.211181,33.820132,6037572301
2020022229,Podocarpus macrophyllus,Long Beach,-118.211178,33.823304,6037572301
2020022231,Pittosporum undulatum,Long Beach,-118.210331,33.820495,6037572400
2020022232,Pittosporum undulatum,Long Beach,-118.210328,33.820544,6037572400
2020022234,Pittosporum undulatum,Long Beach,-118.209344,33.820108,6037572400
2020022238,Pittosporum undulatum,Long Beach,-118.209304,33.821866,6037572400
2020022244,Lagerstroemia indica,Long Beach,-118.212114,33.820137,6037572301
2020022247,Lagerstroemia indica,Long Beach,-118.211622,33.821103,6037572301
2020022251,Lagerstroemia indica,Long Beach,-118.212006,33.822017,6037572301
2020022252,Lagerstroemia indica,Long Beach,-118.212013,33.822425,6037572301
2020022254,Lagerstroemia indica,Long Beach,-118.212005,33.822937,6037572301
2020022255,Lagerstroemia indica,Long Beach,-118.212012,33.823189,6037572301
2020022257,Cinnamomum camphora,Long Beach,-118.207643,33.819488,6037572400
2020022263,Cinnamomum camphora,Long Beach,-118.207766,33.820242,6037572400
2020022267,Celtis sinensis,Long Beach,-118.210811,33.818964,6037572302
2020022276,Celtis sinensis,Long Beach,-118.211894,33.818811,6037572302
2020022278,Celtis sinensis,Long Beach,-118.212058,33.818811,6037572302
2020020301,Prunus persica,Long Beach,-118.189107,33.859925,6037570303
2020020302,Persea americana,Long Beach,-118.201491,33.814694,6037572201
2020021901,Persea americana,Long Beach,-118.198007,33.820599,6037572100
2020022701,Schinus molle,Long Beach,-118.143366,33.77075,6037577100
2020022702,Schinus molle,Long Beach,-118.143425,33.77075,6037577100
2020022803,Persea americana,Long Beach,-118.191388,33.848059,6037571703
2020022804,Persea americana,Long Beach,-118.193932,33.880172,6037570404
2020031001,Bauhinia variegata,Long Beach,-118.196923,33.79963,6037573100
2020031802,Bauhinia variegata,Long Beach,-118.174249,33.78745,6037575201
2020031803,Bauhinia variegata,Long Beach,-118.196867,33.77769,6037575802
2020032001,Cinnamomum camphora,Long Beach,-118.171281,33.836393,6037571504
2020032303,Tabebuia avellanedae,Long Beach,-118.181263,33.775732,6037576302
2020032304,Quercus agrifolia,Long Beach,-118.189619,33.839107,6037571502
2020032501,Persea americana,Long Beach,-118.201424,33.821912,6037572100
2020032702,Lagerstroemia indica,Long Beach,-118.102257,33.827247,6037573700
2020032704,Tabebuia chrysotricha,Long Beach,-118.146929,33.796031,6037575001
2020052003,Chitalpa tashkentensis,Long Beach,-118.18959,33.793082,6037573002
2020052004,Chitalpa tashkentensis,Long Beach,-118.18982,33.792971,6037573002
2020052005,Chitalpa tashkentensis,Long Beach,-118.18989,33.792681,6037573002
2020052008,Chitalpa tashkentensis,Long Beach,-118.18971,33.792682,6037573002
2020041301,Quercus agrifolia,Long Beach,-118.114736,33.815888,6037574100
2020042701,Geijera parviflora,Long Beach,-118.171923,33.819641,6037572001
2020042901,Geijera parviflora,Long Beach,-118.126016,33.818098,6037574100
2020050101,Geijera parviflora,Long Beach,-118.075401,33.814049,6037573902
2020060801,Lagerstroemia indica,Long Beach,-118.182122,33.864657,6037570501
2020061701,Albizia julibrissin,Long Beach,-118.197963,33.777135,6037575802
2020062902,Cercidium hybrid,Long Beach,-118.190443,33.864238,6037570301
2020061904,Cercidium hybrid,Long Beach,-118.19057,33.864213,6037570301
2020062404,Cercidium hybrid,Long Beach,-118.174116,33.844375,6037571503
2020062601,Tristania conferta,Long Beach,-118.193297,33.826975,6037571800
2020062602,Tristania conferta,Long Beach,-118.193303,33.826906,6037571800
2020062603,Lagerstroemia indica,Long Beach,-118.171427,33.841376,6037571504
2020062605,Cercis canadensis,Long Beach,-118.097826,33.822758,6037573800
2020040303,Persea americana,Long Beach,-118.179278,33.884699,6037570402
2020041001,Prunus persica,Long Beach,-118.214268,33.806064,6037572600
2020041504,Punica granatum,Long Beach,-118.187088,33.799491,6037573201
2020041505,Persea americana,Long Beach,-118.154886,33.870898,6037570204
2020051103,Prunus persica,Long Beach,-118.187028,33.803106,6037573201
2020051502,Persea americana,Long Beach,-118.129979,33.771812,6037577603
2020052201,Prunus persica,Long Beach,-118.156568,33.872282,6037570204
2020052003,Persea americana,Long Beach,-118.200116,33.817947,6037572201
2018092202,Platanus racemosa,Long Beach,-118.129001,33.811291,6037574100
2018092203,Platanus racemosa,Long Beach,-118.129001,33.811753,6037574100
2018092205,Platanus racemosa,Long Beach,-118.171001,33.849638,6037574100
2018092206,Platanus racemosa,Long Beach,-118.129001,33.814916,6037574100
2018092208,Lophostemon confertus,Long Beach,-118.129001,33.811555,6037574100
2018092211,Lophostemon confertus,Long Beach,-118.127001,33.811555,6037574100
2018092216,Jacaranda mimosifolia,Long Beach,-118.126001,33.811333,6037574100
2018092219,Lophostemon confertus,Long Beach,-118.127001,33.811555,6037574100
2018092221,Lophostemon confertus,Long Beach,-118.127001,33.811444,6037574100
2018092223,Lophostemon confertus,Long Beach,-118.127001,33.811444,6037574100
2018092225,Lophostemon confertus,Long Beach,-118.129001,33.811472,6037574100
2018092227,Pinus canariensis,Long Beach,-118.126001,33.812638,6037574100
2018092233,Pinus canariensis,Long Beach,-118.126001,33.813888,6037574100
2018092234,Pinus canariensis,Long Beach,-118.126001,33.813888,6037574100
2018092235,Pinus canariensis,Long Beach,-118.126001,33.814305,6037574100
2018092238,Lagerstroemia indica,Long Beach,-118.126001,33.814472,6037574100
2018092240,Lagerstroemia indica,Long Beach,-118.126001,33.814472,6037574100
2018092242,Lagerstroemia indica,Long Beach,-118.126001,33.814583,6037574100
2018092246,Ulmus parvifolia,Long Beach,-118.129001,33.814583,6037574100
2018092247,Ulmus parvifolia,Long Beach,-118.129001,33.814472,6037574100
2018092255,Ulmus parvifolia,Long Beach,-118.127001,33.812194,6037574100
2018092256,Ulmus parvifolia,Long Beach,-118.127001,33.814583,6037574100
2018092258,Ulmus parvifolia,Long Beach,-118.126001,33.811472,6037574100
2018092259,Ulmus parvifolia,Long Beach,-118.126001,33.816666,6037574100
2018092261,Ulmus parvifolia,Long Beach,-118.126001,33.814583,6037574100
2018092265,Ulmus parvifolia,Long Beach,-118.126001,33.812694,6037574100
2018092266,Celtis sinensis,Long Beach,-118.129001,33.813805,6037574100
2018092271,Celtis sinensis,Long Beach,-118.126001,33.813888,6037574100
2018092272,Celtis sinensis,Long Beach,-118.126001,33.814305,6037574100
2018092273,Jacaranda mimosifolia,Long Beach,-118.13001,33.813888,6037574100
2018092275,Jacaranda mimosifolia,Long Beach,-118.129001,33.814472,6037574100
2018092276,Jacaranda mimosifolia,Long Beach,-118.128001,33.814472,6037574100
2018092278,Jacaranda mimosifolia,Long Beach,-118.127001,33.813207,6037574100
2018092279,Jacaranda mimosifolia,Long Beach,-118.127001,33.814583,6037574100
2018092280,Jacaranda mimosifolia,Long Beach,-118.127001,33.813222,6037574100
2018092281,Jacaranda mimosifolia,Long Beach,-118.126001,33.813222,6037574100
2018092282,Jacaranda mimosifolia,Long Beach,-118.126001,33.813222,6037574100
2018092285,Langerstroemia Indica,Long Beach,-118.126001,33.813277,6037574100
2018092289,Langerstroemia Indica,Long Beach,-118.126001,33.812333,6037574100
2018092295,Langerstroemia Indica,Long Beach,-118.126001,33.813222,6037574100
2018092299,Langerstroemia Indica,Long Beach,-118.127001,33.813111,6037574100
20180922100,Langerstroemia Indica,Long Beach,-118.127001,33.813111,6037574100
20180922104,Ulmus parvifolia,Long Beach,-118.127001,33.811416,6037574100
20180922106,Ulmus parvifolia,Long Beach,-118.127001,33.811305,6037574100
20180922107,Ulmus parvifolia,Long Beach,-118.126001,33.811222,6037574100
20180922108,Lophostemon confertus,Long Beach,-118.127001,33.813111,6037574100
20180922112,Lophostemon confertus,Long Beach,-118.128001,33.813138,6037574100
20180922114,Lophostemon confertus,Long Beach,-118.128001,33.813138,6037574100
20180922119,Lophostemon confertus,Long Beach,-118.129001,33.813222,6037574100
20180922120,Ulmus parvifolia,Long Beach,-118.130011,33.810777,6037574100
20180922121,Ulmus parvifolia,Long Beach,-118.129001,33.810777,6037574100
20180922123,Ulmus parvifolia,Long Beach,-118.128001,33.810777,6037574100
20180922124,Ulmus parvifolia,Long Beach,-118.128001,33.810777,6037574100
20180922125,Ulmus parvifolia,Long Beach,-118.127001,33.811553,6037574100
20180922126,Ulmus parvifolia,Long Beach,-118.127001,33.811546,6037574100
2018102005,Lophostemon confertus,Long Beach,-118.170972,33.779472,6037576403
2018102006,Lophostemon confertus,Long Beach,-118.170972,33.779751,6037576403
2018102010,Lophostemon confertus,Long Beach,-118.170972,33.780361,6037576403
2018102014,Tabebuia avellanedae,Long Beach,-118.169778,33.780917,6037576403
2018102018,Tabebuia avellanedae,Long Beach,-118.169806,33.781472,6037576403
2018102022,Langerstroemia Indica,Long Beach,-118.167751,33.779944,6037576403
2018102027,Langerstroemia Indica,Long Beach,-118.167611,33.780451,6037576403
2018102028,Langerstroemia Indica,Long Beach,-118.167722,33.780861,6037576403
2018102029,Langerstroemia Indica,Long Beach,-118.167639,33.781111,6037576403
2018102030,Langerstroemia Indica,Long Beach,-118.167611,33.781167,6037576403
2018102032,Langerstroemia Indica,Long Beach,-118.167722,33.781583,6037576403
2018102036,Tabebuia avellanedae,Long Beach,-118.174056,33.780751,6037576403
2018102037,Tabebuia avellanedae,Long Beach,-118.173001,33.780722,6037576403
2018102045,Tabebuia avellanedae,Long Beach,-118.170251,33.780722,6037576403
2018102049,Tabebuia avellanedae,Long Beach,-118.176417,33.779722,6037576403
2018102051,Tabebuia avellanedae,Long Beach,-118.176278,33.780083,6037576403
2018102053,Tabebuia avellanedae,Long Beach,-118.176417,33.780111,6037576403
2018102055,Tabebuia avellanedae,Long Beach,-118.176389,33.780417,6037576403
2018102056,Tabebuia avellanedae,Long Beach,-118.176278,33.781417,6037576403
2018102057,Tabebuia avellanedae,Long Beach,-118.176278,33.781472,6037576403
2018102059,Podocarpus macrophyllus,Long Beach,-118.174833,33.781639,6037576403
2018102061,Podocarpus macrophyllus,Long Beach,-118.174833,33.781972,6037576403
2018102062,Podocarpus macrophyllus,Long Beach,-118.174833,33.782028,6037576403
2018102067,Langerstroemia Indica,Long Beach,-118.173583,33.779611,6037576403
2018102070,Langerstroemia Indica,Long Beach,-118.173694,33.779917,6037576403
2018102075,Langerstroemia Indica,Long Beach,-118.173694,33.780333,6037576403
2018102077,Langerstroemia Indica,Long Beach,-118.173611,33.780583,6037576403
2018102080,Langerstroemia Indica,Long Beach,-118.173694,33.781583,6037576403
2018102083,Langerstroemia Indica,Long Beach,-118.173556,33.782389,6037576403
2018102084,Langerstroemia Indica,Long Beach,-118.173556,33.782333,6037576403
2018102085,Langerstroemia Indica,Long Beach,-118.173528,33.782194,6037576403
2018111705,Ulmus parvifolia,Long Beach,-118.217833,33.797251,6037572700
2018111706,Geijera parviflora,Long Beach,-118.217251,33.799028,6037572700
2018111709,Geijera parviflora,Long Beach,-118.216501,33.800694,6037572700
2018111711,Ulmus parvifolia,Long Beach,-118.215889,33.800694,6037572700
2018111716,Ulmus parvifolia,Long Beach,-118.217361,33.797028,6037572700
2018111717,Ulmus parvifolia,Long Beach,-118.216861,33.797028,6037572700
2018111724,Ulmus parvifolia,Long Beach,-118.217667,33.798028,6037572700
2018111726,Ulmus parvifolia,Long Beach,-118.050222,33.800694,6037572700
2018111727,Ulmus parvifolia,Long Beach,-118.216501,33.800694,6037572700
2018111730,Ulmus parvifolia,Long Beach,-118.217556,33.798583,6037572700
2018111734,Ulmus parvifolia,Long Beach,-118.217611,33.801472,6037572700
2018111735,Ulmus parvifolia,Long Beach,-118.217694,33.802806,6037572700
2018111736,Ulmus parvifolia,Long Beach,-118.219861,33.803417,6037572700
2018111740,Ulmus parvifolia,Long Beach,-118.217694,33.803306,6037572700
2018111743,Ulmus parvifolia,Long Beach,-118.219861,33.803751,6037572700
2018111745,Ulmus parvifolia,Long Beach,-118.217694,33.803917,6037572700
2018111747,Langerstroemia Indica,Long Beach,-118.218611,33.801101,6037572700
2018111749,Langerstroemia Indica,Long Beach,-118.218611,33.801444,6037572700
2018111754,Langerstroemia Indica,Long Beach,-118.218694,33.802511,6037572700
2018111763,Tabebuia avellanedae,Long Beach,-118.219722,33.799611,6037572700
2018111768,Tabebuia avellanedae,Long Beach,-118.219722,33.802167,6037572700
2018111772,Tabebuia avellanedae,Long Beach,-118.219722,33.803222,6037572700
2018111781,Ulmus parvifolia,Long Beach,-118.219889,33.803751,6037572800
2018111784,Ulmus parvifolia,Long Beach,-118.219861,33.803306,6037572800
2018111793,Ulmus parvifolia,Long Beach,-118.216583,33.799389,6037572700
2018111794,Langerstroemia Indica,Long Beach,-118.216444,33.802722,6037572700
2018111796,Langerstroemia Indica,Long Beach,-118.216278,33.802611,6037572700
2018111800,Lagerstroemia indica,Long Beach,-118.219671,33.802511,6037572700
2018111305,Langerstroemia Indica,Long Beach,-118.186444,33.771028,6037576200
2018111309,Langerstroemia Indica,Long Beach,-118.186278,33.772694,6037576200
2018111310,Langerstroemia Indica,Long Beach,-118.186278,33.781778,6037576301
2018111311,Langerstroemia Indica,Long Beach,-118.186278,33.776444,6037576200
2018121502,Tabebuia avellanedae,Long Beach,-118.169056,33.847722,6037571503
2018121510,Tabebuia avellanedae,Long Beach,-118.168389,33.849111,6037571503
2018121514,Tabebuia avellanedae,Long Beach,-118.168333,33.849472,6037571503
2018121521,Langerstroemia Indica,Long Beach,-118.171806,33.850222,6037570602
2018121522,Langerstroemia Indica,Long Beach,-118.170778,33.850556,6037570602
2018121525,Langerstroemia Indica,Long Beach,-118.170194,33.850556,6037570602
2018121526,Langerstroemia Indica,Long Beach,-118.169751,33.850333,6037570602
2018121527,Langerstroemia Indica,Long Beach,-118.169694,33.850333,6037570602
2018121533,Langerstroemia Indica,Long Beach,-118.169056,33.850251,6037570602
2018121535,Langerstroemia Indica,Long Beach,-118.168833,33.850167,6037570602
2018121537,Hymenosporum flavum,Long Beach,-118.171694,33.847501,6037570602
2018121540,Hymenosporum flavum,Long Beach,-118.171611,33.847472,6037570602
2018121549,Podocarpus macrophyllus,Long Beach,-118.170306,33.848306,6037570602
2018121552,Langerstroemia Indica,Long Beach,-118.171056,33.848278,6037570602
2018121553,Langerstroemia Indica,Long Beach,-118.171139,33.848444,6037570602
2018121557,Langerstroemia Indica,Long Beach,-118.171083,33.848667,6037570602
2018121558,Langerstroemia Indica,Long Beach,-118.176722,33.848833,6037570602
2018121559,Langerstroemia Indica,Long Beach,-118.176722,33.848861,6037570602
2018121562,Langerstroemia Indica,Long Beach,-118.176722,33.849111,6037570602
2018121565,Langerstroemia Indica,Long Beach,-118.176722,33.849361,6037570602
2018121566,Langerstroemia Indica,Long Beach,-118.176722,33.849417,6037570602
2018121568,Langerstroemia Indica,Long Beach,-118.176722,33.849639,6037570602
2018121571,Hymenosporum flavum,Long Beach,-118.176722,33.848278,6037570602
2018121572,Hymenosporum flavum,Long Beach,-118.176722,33.848333,6037570602
2018121573,Hymenosporum flavum,Long Beach,-118.176722,33.848333,6037570602
2018121580,Hymenosporum flavum,Long Beach,-118.176722,33.849722,6037570602
2018121581,Podocarpus macrophyllus,Long Beach,-118.176722,33.847944,6037570602
2018121584,Podocarpus macrophyllus,Long Beach,-118.176722,33.848417,6037570602
2018121586,Podocarpus macrophyllus,Long Beach,-118.172056,33.848528,6037570602
2018121588,Podocarpus macrophyllus,Long Beach,-118.172001,33.849056,6037570602
2018121591,Podocarpus macrophyllus,Long Beach,-118.172111,33.849222,6037570602
2018121594,Podocarpus macrophyllus,Long Beach,-118.172056,33.849751,6037570602
2018121596,Podocarpus macrophyllus,Long Beach,-118.171972,33.847806,6037570602
2018101001,Lagerstroemia indica,Long Beach,-118.146821,33.762433,6037577200
2018101002,Lagerstroemia indica,Long Beach,-118.146689,33.762433,6037577200
2018101501,Lagerstroemia indica,Long Beach,-118.197553,33.792821,6037573004
2018101505,Cercidium hybrid,Long Beach,-118.115131,33.791168,6037574300
2018101506,Cercidium hybrid,Long Beach,-118.114982,33.791189,6037574300
2018101702,Geijera parviflora,Long Beach,-118.201809,33.793192,6037573003
